atk,kind,remote_only,u_marg,u_marg_sd,u_solo,u_loo,u_greedy,n_cnt
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,19
none,true,True,0.9466487823916169,1.0536712127723509e-08,0.9466487823916179,0.9466487823916179,0.9466487823916179,16
none,true,False,0.45304662062307105,0.8062009969938776,1.7879740825120525,-0.01341150874067587,-0.07134862005141418,15
none,true,True,0.9576502333613267,0.0,0.9576502333613277,0.9576502333613259,0.9576502333613259,16
none,true,True,1.2605505095149792,0.46207382666852287,0.9338149732688503,1.9140215820072388,0.9338149732688485,15
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,13
none,true,False,-1.8275769965377269,0.008732449253512096,-1.833751770621193,-1.8152274483707949,-1.833751770621193,15
none,true,False,0.38423676005834273,0.748810256296537,1.7833394285717628,0.00017583626167549937,-0.0577612750490637,18
none,true,True,-0.5643526183384933,0.4870685798074621,-1.0,-0.019793391261611504,-0.019793391261609727,18
none,honest_fp,False,0.0,0.0,0.0,0.0,0.0,17
none,honest_fp,False,-1.0000000000000002,0.0,-1.0,-1.0,-1.0,15
none,true,True,0.2922825549874139,0.4338984341001746,0.9780612748276578,0.009286353760529664,0.009286353760527888,14
