R,R_se,misses,ghosts,dups,AP,RO_recall,harm_rate,malicious_accept,benefit_rate,accept_rate,soft_frac,quarantine_frac,family,knob,condition
6.586407272695674,0.15154308074872191,2.5285714285714285,0.7428571428571429,0.05857142857142857,0.6641603915726153,0.6009680021511159,0.18552875695732837,0.022614840989399292,0.7324852857414088,0.5375427979934708,0.0,0.0,gate_usolo,0.3,collusion
6.798271859560106,0.15430659991048695,2.7657142857142856,0.6214285714285714,0.03428571428571429,0.6639526856559571,0.5670879268620597,0.18877551020408162,0.03215547703180212,0.7106512246060376,0.5230511983438172,0.06417708416275181,0.013297237041165698,gate_4action,0.3,collusion
6.568001401715814,0.15173630752128792,2.2842857142857143,0.9714285714285714,0.08,0.6759604546813058,0.6394191987093305,0.21428571428571427,0.0558303886925795,0.8331118283652933,0.6122302731109165,0.0,0.0,gate_umarg,0.45,collusion
6.553050473274577,0.15526940519604357,2.244285714285714,1.022857142857143,0.08,0.6736593793918516,0.6437214304920678,0.20269016697588127,0.03568904593639576,0.8492500474653503,0.6159726092841786,0.0,0.0,gate_usolo,0.45,collusion
6.5565242916037905,0.1521855854584395,2.47,0.7871428571428571,0.05142857142857143,0.6840443512856487,0.6119924710943803,0.20616883116883117,0.04982332155477032,0.8145054110499336,0.5979775459829604,0.07723544868221992,0.014252727127956048,gate_4action,0.45,collusion
6.928272606539602,0.1644484582276992,2.1185714285714288,1.33,0.11142857142857143,0.6684293339736808,0.6636192524872278,0.23747680890538034,0.07809187279151944,0.9098158344408582,0.6710725376224221,0.0,0.0,gate_umarg,0.6,collusion
6.900784982857232,0.16160131362031493,2.0742857142857143,1.3671428571428572,0.12,0.6737736684860866,0.6714170475934391,0.22495361781076068,0.0519434628975265,0.9227264097209037,0.6712317859702206,0.0,0.0,gate_usolo,0.6,collusion
6.701397617525828,0.15859298096792254,2.2785714285714285,1.0342857142857143,0.07714285714285714,0.6909811445330856,0.6388814197364883,0.22263450834879406,0.06643109540636043,0.8959559521549268,0.656740186320567,0.08583485946333307,0.014332351301855244,gate_4action,0.6,collusion
7.701762935981395,0.1799515955626991,1.9185714285714286,1.8657142857142857,0.14142857142857143,0.6555676115971639,0.6961548803441785,0.28130797773654914,0.12261484098939929,0.9794949686728688,0.7325423998726013,0.0,0.0,gate_umarg,0.8,collusion
7.564153087535269,0.17737232357748675,1.88,1.89,0.14285714285714285,0.6605931118679946,0.7018015595590212,0.2664656771799629,0.09045936395759717,0.9863299791152459,0.728322318655944,0.0,0.0,gate_usolo,0.8,collusion
